customer_id,facility_id,arrival_time,age,service_type,priority_level,customer_type,wait_tolerance,queue_length,queue_position,historical_avg_wait,active_staff_count,avg_service_time,staff_availability,hour_of_day,day_of_week,is_holiday,peak_hours,no_show_indicator,service_counters,operational_hours,feedback_score,actual_wait_time,queue_status
C002732,F005,22-01-2024 08:14,25,consultation,elderly,walk-in,19,8,7,23.0,2,10.2,0.83,8,0,0,0,0,4,10,3.7,29.6,critical
C002733,F002,10-01-2024 09:18,86,consultation,elderly,appointment,25,45,22,43.2,7,16.2,0.98,9,2,0,1,0,3,10,4.3,83.5,critical
C002734,F001,27-01-2024 09:40,83,consultation,elderly,appointment,20,32,28,28.1,3,8.0,0.88,9,5,0,1,0,2,9,2.5,91.9,critical
C002735,F005,29-01-2024 08:18,20,inquiry,normal,online,10,25,4,24.0,3,4.8,0.78,8,0,0,0,0,2,12,3.5,11.8,congested
C002736,F002,05-01-2024 12:17,21,consultation,urgent,appointment,5,32,25,45.0,7,13.1,0.91,12,4,0,1,0,3,8,3.9,36.1,critical
C002737,F004,02-01-2024 10:58,53,complaint,elderly,walk-in,15,16,7,28.8,5,17.1,0.85,10,1,0,1,0,2,8,3.8,50.9,critical
C002738,F001,01-01-2024 18:29,84,payment,elderly,appointment,8,9,1,9.0,2,6.2,0.8,18,0,1,0,1,5,12,4.8,0.0,abandoned
C002739,F003,09-01-2024 16:21,46,payment,elderly,appointment,10,11,2,25.0,1,4.2,0.68,16,1,0,0,0,4,8,4.7,5.7,busy
C002740,F005,30-01-2024 16:44,55,payment,normal,online,36,23,6,15.0,1,5.8,0.85,16,1,0,0,0,2,10,4.2,40.9,congested
C002741,F004,06-01-2024 08:32,63,application,urgent,walk-in,6,11,2,31.2,4,9.6,0.76,8,5,0,0,0,6,12,4.5,3.5,busy
C002742,F005,31-01-2024 08:54,25,renewal,normal,walk-in,19,20,8,14.0,3,6.8,0.82,8,2,0,0,0,4,9,4.7,21.9,congested
C002743,F005,27-01-2024 10:23,39,consultation,normal,walk-in,20,46,17,51.5,4,7.1,0.96,10,5,0,1,0,4,10,3.8,28.8,congested
C002744,F002,30-01-2024 18:53,79,payment,elderly,appointment,21,25,13,21.0,3,5.6,0.66,18,1,0,0,0,6,10,4.1,24.8,congested
C002745,F005,01-01-2024 11:14,84,consultation,elderly,walk-in,24,19,9,14.0,5,6.6,0.91,11,0,1,1,0,2,10,3.6,23.2,busy
C002746,F002,11-01-2024 08:48,83,renewal,elderly,walk-in,23,20,4,20.0,1,8.1,0.85,8,3,0,0,0,5,12,3.8,22.5,busy
C002747,F001,02-01-2024 17:03,50,inquiry,urgent,appointment,5,14,5,25.0,2,5.0,0.77,17,1,0,0,0,5,10,4.0,2.2,normal
C002748,F004,01-01-2024 08:12,50,complaint,normal,walk-in,21,9,7,10.8,4,19.5,0.7,8,0,1,0,0,4,10,3.3,52.7,critical
C002749,F003,13-01-2024 14:00,35,inquiry,normal,appointment,12,15,7,28.6,1,7.7,0.83,14,5,0,0,0,2,9,4.0,65.9,critical
C002750,F005,04-01-2024 16:00,73,payment,elderly,online,14,21,20,16.0,2,3.6,0.71,16,3,0,0,0,4,8,3.4,38.5,critical
C002751,F004,19-01-2024 11:49,32,renewal,elderly,appointment,23,30,1,25.2,6,10.8,0.92,11,4,0,1,0,4,9,5.0,3.8,normal
C002752,F004,14-01-2024 14:35,89,renewal,elderly,walk-in,16,7,2,16.9,4,4.6,0.66,14,6,0,0,0,4,9,4.4,3.2,normal
C002753,F002,21-01-2024 16:04,61,payment,elderly,online,20,15,8,28.6,3,8.2,0.65,16,6,0,0,0,6,9,5.0,22.9,congested
C002754,F002,31-01-2024 17:48,48,renewal,normal,appointment,22,24,12,14.0,4,8.7,0.61,17,2,0,0,0,3,12,4.6,57.8,critical
C002755,F004,10-01-2024 08:05,50,consultation,normal,online,26,24,20,25.0,3,7.5,0.74,8,2,0,0,0,3,12,3.5,70.5,critical
C002756,F003,02-01-2024 12:48,23,application,normal,appointment,26,41,27,43.2,7,14.1,0.81,12,1,0,1,0,6,12,3.7,80.0,critical
C002757,F005,08-01-2024 17:24,22,consultation,normal,appointment,19,11,11,18.0,1,12.2,0.7,17,0,0,0,1,6,8,2.4,0.0,abandoned
C002758,F001,17-01-2024 08:18,81,consultation,elderly,walk-in,10,15,7,18.0,2,10.9,0.61,8,2,0,0,0,6,12,3.8,44.1,critical
C002759,F004,26-01-2024 09:43,72,complaint,elderly,walk-in,5,41,38,23.4,6,23.0,0.86,9,4,0,1,0,3,10,2.2,120.0,critical
C002760,F004,04-01-2024 08:16,60,application,normal,walk-in,22,19,18,23.0,4,11.5,0.88,8,3,0,0,1,4,12,3.1,0.0,abandoned
C002761,F005,18-01-2024 09:35,33,payment,elderly,online,18,18,16,37.8,8,5.7,0.83,9,3,0,1,0,2,12,3.5,39.5,critical
C002762,F003,17-01-2024 12:06,62,complaint,normal,online,32,39,22,37.8,4,14.6,0.89,12,2,0,1,0,3,12,4.2,119.2,critical
C002763,F003,07-01-2024 09:33,65,renewal,normal,online,6,53,26,58.5,3,9.3,0.9,9,6,0,1,1,4,8,1.7,0.0,abandoned
C002764,F001,10-01-2024 08:00,52,consultation,normal,walk-in,5,6,4,21.0,4,11.2,0.61,8,2,0,0,0,5,10,5.0,19.4,critical
C002765,F003,02-01-2024 15:49,80,application,elderly,online,19,10,10,23.0,2,16.1,0.65,15,1,0,0,0,4,9,2.6,85.3,critical
C002766,F004,07-01-2024 12:16,80,application,elderly,online,10,53,53,32.8,5,16.3,0.82,12,6,0,1,0,3,12,2.0,120.0,critical
C002767,F001,27-01-2024 13:17,64,inquiry,urgent,walk-in,7,27,27,31.2,2,7.5,0.89,13,5,0,0,0,4,9,2.4,32.1,critical
C002768,F001,24-01-2024 10:22,25,complaint,elderly,appointment,10,32,32,43.2,3,22.1,0.91,10,2,0,1,1,2,12,1.0,0.0,abandoned
C002769,F004,08-01-2024 08:16,38,consultation,normal,walk-in,19,16,13,11.0,1,18.9,0.69,8,0,0,0,1,5,12,1.5,0.0,abandoned
C002770,F003,05-01-2024 15:49,74,consultation,elderly,online,16,8,3,24.0,4,14.8,0.63,15,4,0,0,0,2,12,3.8,23.8,congested
C002771,F004,25-01-2024 12:11,76,complaint,elderly,appointment,13,18,1,34.2,4,25.6,0.9,12,3,0,1,0,5,12,4.0,3.6,normal
C002772,F005,28-01-2024 10:54,22,inquiry,normal,walk-in,31,21,12,44.5,4,4.0,0.99,10,6,0,1,0,2,10,3.2,27.6,busy
C002773,F002,14-01-2024 12:56,34,inquiry,elderly,online,18,35,27,25.7,5,4.0,0.88,12,6,0,1,0,2,9,4.0,41.2,critical
C002774,F005,01-01-2024 14:44,58,consultation,elderly,walk-in,18,9,1,9.0,4,10.5,0.87,14,0,1,0,0,5,9,3.4,2.9,normal
C002775,F001,05-01-2024 10:50,25,complaint,elderly,online,18,32,25,43.2,6,12.8,0.88,10,4,0,1,0,4,9,3.6,61.7,critical
C002776,F004,06-01-2024 12:10,32,complaint,normal,online,18,42,37,42.1,4,22.0,0.87,12,5,0,1,0,2,12,1.0,120.0,critical
C002777,F004,01-01-2024 13:35,48,consultation,normal,appointment,14,12,1,12.0,4,20.0,0.67,13,0,1,0,0,6,12,5.0,8.0,busy
C002778,F003,11-01-2024 13:08,32,inquiry,normal,online,16,15,2,10.0,4,4.6,0.6,13,3,0,0,0,5,8,4.3,1.0,normal
C002779,F003,31-01-2024 10:39,22,renewal,urgent,walk-in,5,39,26,45.0,5,5.4,0.86,10,2,0,1,0,6,12,3.9,7.0,congested
C002780,F003,30-01-2024 13:35,37,inquiry,normal,walk-in,16,17,8,20.0,4,8.0,0.61,13,1,0,0,0,4,8,3.8,24.3,critical
C002781,F002,16-01-2024 17:55,64,inquiry,normal,appointment,26,7,7,16.0,4,4.2,0.86,17,1,0,0,0,2,9,4.0,14.5,busy
C002782,F002,07-01-2024 12:48,60,renewal,elderly,appointment,22,49,42,23.4,8,10.5,0.81,12,6,0,1,0,2,9,3.6,120.0,critical
C002783,F002,14-01-2024 09:25,66,renewal,normal,appointment,24,16,11,32.8,8,5.2,0.96,9,6,0,1,0,3,9,5.0,20.3,busy
C002784,F005,22-01-2024 12:57,23,inquiry,normal,walk-in,7,37,7,18.0,3,8.7,0.85,12,0,0,1,0,5,8,4.2,21.8,critical
C002785,F001,18-01-2024 12:02,50,application,normal,online,11,21,15,34.2,7,16.7,0.93,12,3,0,1,0,3,12,3.9,90.0,critical
C002786,F001,16-01-2024 17:15,19,consultation,elderly,online,9,21,1,20.0,1,15.3,0.7,17,1,0,0,0,6,8,4.8,14.5,critical
C002787,F002,07-01-2024 11:18,21,complaint,elderly,appointment,14,35,3,30.4,8,19.0,0.94,11,6,0,1,1,4,12,4.3,0.0,abandoned
C002788,F004,19-01-2024 17:02,41,complaint,normal,appointment,31,8,4,12.0,1,16.2,0.72,17,4,0,0,0,2,9,3.2,89.8,critical
C002789,F003,03-01-2024 10:58,73,renewal,elderly,online,18,34,28,32.4,4,14.0,0.9,10,2,0,1,1,6,9,2.9,0.0,abandoned
C002790,F001,06-01-2024 08:29,83,renewal,elderly,appointment,13,28,26,23.4,3,7.2,,8,5,0,0,0,6,9,3.5,,error
C002791,F004,08-01-2024 09:46,73,renewal,elderly,appointment,10,28,14,37.8,6,8.4,0.94,9,0,0,1,0,4,12,4.4,20.6,critical
C002792,F004,30-01-2024 16:40,45,consultation,normal,online,21,5,3,21.0,1,13.0,0.69,16,1,0,0,0,4,8,4.6,57.5,critical
C002793,F004,12-01-2024 08:33,36,inquiry,normal,walk-in,14,23,11,16.0,2,3.8,0.83,8,4,0,0,0,3,10,3.5,28.5,critical
C002794,F004,18-01-2024 15:24,30,renewal,elderly,appointment,17,10,7,13.0,2,3.3,0.8,15,3,0,0,0,4,10,4.2,11.7,busy
C002795,F003,04-01-2024 16:47,59,consultation,normal,walk-in,21,21,7,17.0,3,13.0,0.87,16,3,0,0,1,4,10,4.5,0.0,abandoned
C002796,F005,22-01-2024 18:30,85,application,elderly,appointment,23,16,4,15.0,1,8.2,0.73,18,0,0,0,0,3,9,3.9,34.2,congested
C002797,F004,30-01-2024 17:26,76,payment,elderly,walk-in,13,18,6,14.0,2,5.9,0.72,17,1,0,0,0,4,9,4.3,14.4,congested
C002798,F005,04-01-2024 16:13,62,application,elderly,walk-in,13,15,11,25.0,1,13.5,0.65,16,3,0,0,0,2,8,2.0,120.0,critical
C002799,F003,16-01-2024 09:43,71,consultation,elderly,online,13,16,10,37.8,3,11.1,0.83,9,1,0,1,0,4,12,4.0,32.3,critical
C002800,F001,12-01-2024 18:13,30,renewal,normal,walk-in,16,25,10,17.0,1,10.8,0.61,18,4,0,0,1,6,12,2.5,0.0,abandoned
C002801,F001,24-01-2024 14:29,24,application,elderly,walk-in,10,18,14,25.0,3,12.8,0.74,14,2,0,0,0,2,8,2.8,87.8,critical
C002802,F001,02-01-2024 12:00,47,application,normal,appointment,34,37,17,30.6,8,16.4,0.89,12,1,0,1,0,2,12,4.9,120.0,critical
C002803,F002,16-01-2024 17:48,46,renewal,normal,online,18,11,5,14.0,2,9.1,0.7,17,1,0,0,0,3,10,4.9,30.4,critical
C002804,F001,29-01-2024 15:30,41,inquiry,normal,walk-in,12,19,15,18.0,3,5.1,0.73,15,0,0,0,0,6,10,3.4,34.1,critical
C002805,F005,04-01-2024 12:33,73,renewal,elderly,appointment,5,10,4,39.6,4,5.1,0.91,12,3,0,1,0,5,10,4.3,4.6,busy
C002806,F004,26-01-2024 08:48,54,complaint,normal,appointment,32,19,11,17.0,3,19.7,0.8,8,4,0,0,0,5,8,2.3,90.0,critical
C002807,F003,19-01-2024 11:43,40,application,normal,appointment,5,37,22,30.6,4,11.6,0.93,11,4,0,1,1,5,8,2.9,0.0,abandoned
C002808,F005,23-01-2024 18:45,78,complaint,elderly,walk-in,12,23,10,23.0,4,21.4,0.79,18,1,0,0,0,6,12,3.5,45.8,critical
C002809,F001,14-01-2024 09:55,59,payment,normal,walk-in,36,56,46,44.5,8,4.6,0.87,9,6,0,1,0,2,10,5.0,120.0,critical
C002810,F004,06-01-2024 11:40,24,renewal,urgent,walk-in,5,16,9,56.2,4,7.2,0.9,11,5,0,1,0,3,12,4.3,7.2,congested
C002811,F001,12-01-2024 12:49,81,application,elderly,walk-in,17,34,6,45.0,7,17.2,0.93,12,4,0,1,0,2,8,3.8,36.7,critical
C002812,F003,01-01-2024 09:47,40,renewal,normal,walk-in,11,22,14,24.8,7,3.2,0.81,9,0,1,1,0,5,10,4.8,13.0,congested
C002813,F005,04-01-2024 12:55,23,application,normal,walk-in,17,41,26,43.2,3,14.4,0.93,12,3,0,1,0,2,8,2.7,120.0,critical
C002814,F003,21-01-2024 13:32,79,complaint,elderly,online,5,13,5,19.5,2,19.0,0.75,13,6,0,0,0,6,12,3.0,44.2,critical
C002815,F002,23-01-2024 18:08,56,application,elderly,appointment,18,21,7,11.0,3,15.8,0.63,18,1,0,0,0,4,8,4.2,43.0,critical
C002816,F004,07-01-2024 12:13,59,payment,urgent,appointment,5,28,14,56.2,5,3.3,0.94,12,6,0,1,0,3,10,4.2,4.7,busy
C002817,F005,26-01-2024 10:24,86,renewal,elderly,online,9,36,21,19.8,4,6.6,0.93,10,4,0,1,1,5,8,3.2,0.0,abandoned
C002818,F001,16-01-2024 15:04,41,complaint,normal,online,5,21,1,23.0,1,21.8,0.88,15,1,0,0,0,5,10,4.3,26.7,critical
C002819,F002,13-01-2024 14:38,52,inquiry,normal,appointment,15,26,5,15.6,4,4.3,0.64,14,5,0,0,0,4,12,4.5,6.3,normal
C002820,F003,22-01-2024 11:50,24,complaint,normal,online,28,19,5,37.8,4,17.0,0.88,11,0,0,1,0,3,10,3.4,33.1,congested
C002821,F002,15-01-2024 14:31,58,payment,elderly,online,15,3,2,7.2,1,3.3,0.8,14,0,1,0,0,6,10,4.1,7.5,normal
C002822,F002,27-01-2024 14:17,71,complaint,elderly,online,7,9,3,28.6,1,18.5,0.68,14,5,0,0,0,5,9,4.2,55.5,critical
C002823,F003,19-01-2024 14:11,60,inquiry,normal,online,24,17,10,18.0,2,4.8,0.77,14,4,0,0,0,2,10,3.8,30.8,congested
C002824,F003,13-01-2024 11:01,68,consultation,elderly,walk-in,26,25,13,32.8,8,13.1,0.99,11,5,0,1,0,2,12,4.1,59.9,critical
C002825,F004,15-01-2024 16:29,25,complaint,normal,walk-in,24,8,2,7.2,2,3.2,0.82,16,0,1,0,0,3,12,4.1,4.3,normal
C002826,F003,06-01-2024 15:59,38,complaint,elderly,appointment,20,31,11,28.6,4,28.6,0.74,15,5,0,0,0,4,8,3.7,75.3,critical
C002827,F001,06-01-2024 17:58,67,application,normal,appointment,17,31,25,16.9,3,19.4,0.69,17,5,0,0,0,2,9,3.0,120.0,critical
C002828,F001,07-01-2024 09:13,68,payment,normal,walk-in,11,49,37,37.4,6,3.0,0.96,9,6,0,1,0,3,12,4.3,38.4,critical
C002829,F003,28-01-2024 16:18,64,consultation,normal,online,21,26,16,15.6,2,17.5,0.82,16,6,0,0,0,3,10,1.6,120.0,critical
C002830,F003,19-01-2024 13:50,28,inquiry,urgent,walk-in,5,20,14,21.0,3,3.4,0.77,13,4,0,0,0,4,9,3.6,8.3,critical
C002831,F002,11-01-2024 16:31,21,complaint,normal,online,25,18,7,10.0,2,24.8,0.83,16,3,0,0,0,6,9,2.3,106.2,critical
C002832,F004,12-01-2024 10:34,85,inquiry,elderly,online,15,43,32,23.4,5,5.9,0.95,10,4,0,1,0,4,12,4.0,34.4,critical
C002833,F005,14-01-2024 16:42,81,renewal,elderly,walk-in,14,16,14,23.4,3,5.1,0.7,16,6,0,0,0,3,8,5.0,28.1,critical
C002834,F003,30-01-2024 09:35,24,renewal,normal,appointment,35,37,35,19.8,7,8.9,0.9,9,1,0,1,0,2,10,3.9,120.0,critical
C002835,F003,21-01-2024 08:20,19,application,normal,appointment,5,10,1,29.9,4,15.0,0.78,8,6,0,0,0,5,12,4.1,4.9,busy
C002836,F002,07-01-2024 15:34,88,complaint,elderly,appointment,15,23,13,20.8,4,24.6,0.84,15,6,0,0,0,3,9,3.2,89.3,critical
C002837,F004,15-01-2024 15:17,70,complaint,elderly,online,18,7,2,15.0,2,17.3,0.65,15,0,1,0,0,3,8,3.1,17.7,busy
C002838,F003,03-01-2024 13:00,45,payment,normal,walk-in,12,20,10,16.0,4,9.5,0.67,13,2,0,0,0,3,8,4.3,48.1,critical
C002839,F005,01-01-2024 13:58,18,complaint,normal,online,30,7,4,8.4,4,16.8,0.61,13,0,1,0,0,5,9,3.0,28.7,busy
C002840,F005,09-01-2024 13:37,75,inquiry,elderly,appointment,17,12,7,22.0,1,8.5,0.77,13,1,0,0,0,2,8,4.1,55.5,critical
C002841,F004,10-01-2024 15:46,67,payment,normal,online,12,18,12,16.0,4,3.0,0.79,15,2,0,0,0,4,10,3.9,11.0,busy
C002842,F004,28-01-2024 13:28,49,consultation,normal,online,27,10,10,23.4,3,6.0,0.68,13,6,0,0,0,2,12,4.3,41.2,critical
C002843,F001,19-01-2024 13:11,79,renewal,elderly,walk-in,20,13,8,25.0,4,7.4,0.68,13,4,0,0,0,3,9,3.3,20.8,congested
C002844,F005,17-01-2024 15:28,67,renewal,normal,online,26,7,7,12.0,4,7.1,0.7,15,2,0,0,0,3,9,4.7,25.1,busy
C002845,F002,27-01-2024 17:02,21,complaint,normal,appointment,16,7,3,13.0,3,21.1,0.69,17,5,0,0,0,5,10,5.0,28.6,critical
C002846,F002,10-01-2024 08:20,90,complaint,elderly,appointment,12,7,5,17.0,3,10.0,0.69,8,2,0,0,0,5,8,4.6,16.7,congested
C002847,F003,07-01-2024 17:14,25,payment,normal,online,17,23,11,22.1,2,5.3,0.71,17,6,0,0,0,6,12,3.5,43.7,critical
C002848,F001,30-01-2024 17:42,20,application,normal,appointment,24,23,13,15.0,2,18.4,0.82,17,1,0,0,1,6,12,2.3,0.0,abandoned
C002849,F002,25-01-2024 18:20,78,complaint,elderly,appointment,12,21,21,14.0,4,17.8,0.9,18,3,0,0,0,2,12,3.0,120.0,critical
C002850,F005,19-01-2024 18:52,49,application,urgent,appointment,6,18,13,23.0,1,13.7,0.77,18,4,0,0,0,4,10,1.0,68.8,critical
C002851,F005,26-01-2024 08:43,55,complaint,normal,walk-in,26,13,6,11.0,4,20.4,0.81,8,4,0,0,0,2,8,3.7,78.5,critical
C002852,F004,15-01-2024 17:14,41,complaint,normal,appointment,19,5,4,12.6,2,19.6,0.73,17,0,1,0,0,3,8,3.1,54.0,critical
C002853,F005,10-01-2024 18:05,62,complaint,normal,online,13,18,16,13.0,1,21.4,0.74,18,2,0,0,1,5,9,1.0,0.0,abandoned
C002854,F002,21-01-2024 13:35,88,consultation,elderly,appointment,16,24,22,14.3,3,12.5,0.6,13,6,0,0,0,6,8,3.7,105.9,critical
C002855,F001,24-01-2024 14:21,79,application,elderly,online,16,9,7,16.0,3,14.7,0.61,14,2,0,0,0,4,8,4.6,39.3,critical
C002856,F002,28-01-2024 08:26,71,application,elderly,online,16,24,6,15.6,2,15.6,0.76,8,6,0,0,0,6,12,3.9,44.8,critical
C002857,F002,27-01-2024 10:30,60,application,normal,online,15,28,15,32.8,3,12.4,0.86,10,5,0,1,0,4,8,3.0,71.7,critical
C002858,F003,04-01-2024 15:15,72,consultation,elderly,online,9,11,10,11.0,3,7.8,0.76,15,3,0,0,1,6,9,3.0,0.0,abandoned
C002859,F004,14-01-2024 16:59,72,consultation,elderly,walk-in,17,24,6,20.8,4,20.0,0.73,16,6,0,0,0,5,12,5.0,30.0,critical
C002860,F004,30-01-2024 13:36,75,renewal,elderly,online,10,12,12,20.0,3,7.2,0.63,13,1,0,0,1,5,9,4.8,0.0,abandoned
C002861,F005,01-01-2024 12:02,60,payment,normal,appointment,35,23,21,13.0,3,3.1,0.93,12,0,1,1,0,5,9,4.3,23.8,busy
C002862,F003,16-01-2024 16:18,78,renewal,elderly,walk-in,8,25,5,11.0,1,8.0,0.65,16,1,0,0,0,2,10,4.1,43.7,critical
C002863,F001,15-01-2024 12:37,32,payment,normal,online,15,18,13,10.8,7,5.2,0.93,12,0,1,1,0,2,10,3.4,37.7,critical
C002864,F001,21-01-2024 14:27,47,consultation,urgent,walk-in,6,32,19,13.0,3,9.7,0.73,14,6,0,0,0,2,10,4.0,37.3,critical
C002865,F001,10-01-2024 08:41,35,application,normal,online,12,9,8,10.0,4,11.9,0.86,8,2,0,0,0,5,10,4.1,25.8,critical
C002866,F002,10-01-2024 17:15,73,renewal,elderly,online,16,25,12,11.0,2,12.8,0.84,17,2,0,0,0,5,10,4.1,64.9,critical
C002867,F003,28-01-2024 10:19,59,renewal,normal,walk-in,22,49,48,30.4,6,9.8,0.81,10,6,0,1,0,2,10,3.8,120.0,critical
C002868,F001,22-01-2024 10:16,70,renewal,elderly,online,13,30,23,30.6,8,9.9,0.92,10,0,0,1,0,4,10,4.1,42.4,critical
C002869,F005,30-01-2024 16:01,88,renewal,elderly,walk-in,20,22,14,25.0,2,9.4,0.85,16,1,0,0,1,5,8,4.0,0.0,abandoned
C002870,F004,02-01-2024 17:37,75,application,elderly,walk-in,17,11,2,25.0,1,14.8,0.89,17,1,0,0,0,5,8,4.1,24.3,congested
C002871,F001,01-01-2024 11:54,87,complaint,elderly,walk-in,14,15,7,14.0,8,10.3,0.84,11,0,1,1,0,5,10,3.7,14.6,congested
C002872,F002,30-01-2024 14:24,65,payment,urgent,walk-in,6,19,8,13.0,2,5.4,0.86,14,1,0,0,0,5,12,4.1,7.2,congested
C002873,F005,15-01-2024 14:11,63,payment,normal,walk-in,9,12,12,11.4,4,4.2,0.68,14,0,1,0,1,6,12,3.7,0.0,abandoned
C002874,F002,29-01-2024 11:41,29,payment,elderly,appointment,12,27,25,45.0,3,4.1,0.99,11,0,0,1,1,5,8,2.7,0.0,abandoned
C002875,F003,30-01-2024 12:28,71,consultation,elderly,appointment,11,27,2,32.4,5,8.1,0.95,12,1,0,1,0,4,10,4.8,3.0,normal
C002876,F001,17-01-2024 18:09,71,application,elderly,online,11,24,10,21.0,3,19.4,0.63,18,2,0,0,0,3,12,4.3,69.5,critical
C002877,F002,09-01-2024 17:32,72,inquiry,elderly,appointment,18,9,1,16.0,2,5.6,0.73,17,1,0,0,0,4,9,4.5,2.2,normal
C002878,F001,22-01-2024 14:00,80,complaint,elderly,appointment,7,14,11,13.0,3,17.2,0.73,14,0,0,0,0,3,12,2.9,60.9,critical
C002879,F002,07-01-2024 13:12,37,renewal,normal,appointment,5,19,12,26.0,4,8.8,0.63,13,6,0,0,0,2,9,4.4,83.8,critical
C002880,F003,31-01-2024 09:55,64,complaint,elderly,walk-in,15,28,3,18.0,7,15.8,0.93,9,2,0,1,0,3,12,4.5,11.2,busy
C002881,F001,12-01-2024 14:57,82,application,elderly,appointment,15,25,2,18.0,2,11.3,0.81,14,4,0,0,0,3,12,4.5,11.2,busy
C002882,F004,10-01-2024 08:44,41,complaint,normal,appointment,10,24,7,25.0,1,21.6,0.82,8,2,0,0,1,3,12,1.3,0.0,abandoned
C002883,F005,05-01-2024 14:08,75,inquiry,elderly,online,17,18,15,19.0,4,3.6,0.86,14,4,0,0,0,2,10,5.0,22.1,congested
C002884,F002,18-01-2024 15:40,76,complaint,elderly,walk-in,9,14,10,14.0,3,13.2,0.68,15,3,0,0,0,5,12,2.9,50.5,critical
C002885,F004,29-01-2024 15:10,69,complaint,urgent,appointment,5,18,17,18.0,1,14.6,0.87,15,0,0,0,1,5,9,1.0,0.0,abandoned
C002886,F001,02-01-2024 11:04,33,inquiry,normal,appointment,24,19,4,45.0,6,4.4,0.92,11,1,0,1,0,3,9,5.0,6.8,normal
C002887,F002,04-01-2024 18:20,30,complaint,urgent,walk-in,5,21,1,13.0,4,17.1,0.72,18,3,0,0,0,3,12,5.0,1.0,normal
C002888,F002,02-01-2024 09:55,46,application,normal,online,27,37,34,37.8,4,13.5,0.81,9,1,0,1,0,6,12,2.2,120.0,critical
C002889,F001,04-01-2024 13:31,51,payment,urgent,appointment,5,7,7,20.0,1,4.2,0.61,13,3,0,0,0,6,12,5.0,15.5,critical
C002890,F003,08-01-2024 14:22,55,consultation,normal,walk-in,24,17,2,14.0,4,4.0,0.87,14,0,0,0,0,5,9,3.8,1.0,normal
C002891,F001,30-01-2024 13:06,88,complaint,elderly,walk-in,12,9,7,13.0,2,21.3,0.7,13,1,0,0,0,2,10,3.8,73.4,critical
C002892,F001,11-01-2024 15:54,81,application,elderly,walk-in,19,25,1,22.0,2,6.5,0.81,15,3,0,0,0,6,12,4.0,1.0,normal
C002893,F002,06-01-2024 14:33,71,inquiry,elderly,online,10,20,2,20.8,4,5.9,0.77,14,5,0,0,0,2,10,4.5,4.4,normal
C002894,F005,31-01-2024 11:30,24,payment,normal,walk-in,9,37,30,21.6,5,4.2,0.95,11,2,0,1,0,2,9,4.7,66.7,critical
C002895,F003,02-01-2024 13:54,68,complaint,urgent,online,8,10,7,11.0,4,29.9,0.6,13,1,0,0,0,5,10,2.3,26.9,critical
C002896,F001,11-01-2024 18:28,84,application,elderly,online,15,22,17,15.0,1,29.6,0.67,18,3,0,0,1,4,9,1.0,0.0,abandoned
C002897,F002,26-01-2024 11:11,76,payment,elderly,online,15,18,11,32.4,3,7.6,0.82,11,4,0,1,0,6,10,4.2,21.7,congested
C002898,F001,29-01-2024 13:18,28,payment,normal,online,25,21,18,22.0,3,5.0,0.71,13,0,0,0,0,2,12,4.0,65.0,critical
C002899,F004,27-01-2024 17:11,52,complaint,normal,walk-in,16,23,7,28.6,4,15.2,0.9,17,5,0,0,0,4,10,2.9,27.2,critical
C002900,F004,21-01-2024 13:41,53,consultation,normal,online,16,19,18,22.1,4,10.3,0.71,13,6,0,0,1,5,8,4.3,0.0,abandoned
C002901,F005,02-01-2024 11:07,36,inquiry,normal,online,18,14,11,21.6,4,7.8,0.95,11,1,0,1,0,2,10,3.9,46.0,critical
C002902,F001,08-01-2024 09:51,71,renewal,elderly,appointment,7,41,27,32.4,3,6.2,0.82,9,0,0,1,1,2,9,3.8,0.0,abandoned
C002903,F004,30-01-2024 11:20,18,payment,elderly,walk-in,14,32,11,27.0,6,3.8,0.81,11,1,0,1,0,4,9,4.7,9.7,congested
C002904,F001,13-01-2024 11:14,66,consultation,elderly,walk-in,15,18,10,25.7,7,16.2,0.99,11,5,0,1,0,5,8,4.7,21.0,congested
C002905,F005,04-01-2024 17:50,55,application,normal,online,12,15,8,18.0,1,12.5,0.7,17,3,0,0,1,4,8,2.5,0.0,abandoned
C002906,F005,20-01-2024 08:00,70,renewal,normal,appointment,41,24,8,27.3,2,3.0,0.84,8,5,0,0,0,4,8,3.9,12.2,normal
C002907,F004,14-01-2024 11:23,51,payment,elderly,online,11,18,8,23.4,4,3.3,0.94,11,6,0,1,0,5,8,4.2,5.7,busy
C002908,F003,14-01-2024 13:47,20,inquiry,urgent,appointment,5,13,5,19.5,2,7.2,0.71,13,6,0,0,0,2,10,3.8,6.5,congested
C002909,F004,12-01-2024 15:05,61,inquiry,normal,online,29,11,3,14.0,4,7.9,0.86,15,4,0,0,0,4,9,4.7,6.5,normal
C002910,F001,04-01-2024 13:33,84,inquiry,elderly,walk-in,15,24,23,13.0,4,5.0,0.84,13,3,0,0,0,5,8,3.4,25.3,critical
C002911,F003,31-01-2024 09:05,51,consultation,elderly,appointment,22,18,9,23.4,4,15.0,0.86,9,2,0,1,0,4,12,4.2,28.4,congested
C002912,F004,03-01-2024 18:59,74,payment,elderly,walk-in,5,7,6,25.0,3,3.6,0.63,18,2,0,0,0,5,10,5.0,6.2,congested
